log_code,user_code,event_timestamp,ip_address,resource,action,status,location,device_type,session_id,failure_reason
L00025795,U00803,2026-06-21T05:30:02.614622+00:00,10.10.7.32,Dashboard,VIEW,success,Kolkata,laptop,S159705,
L00025796,U00302,2026-09-04T16:01:48.614633+00:00,10.10.16.45,Reports,DOWNLOAD,success,Mumbai,mobile,S458041,
L00025797,U00815,2026-08-02T03:47:51.614641+00:00,10.10.13.33,Dashboard,DOWNLOAD,success,Hyderabad,desktop,S937634,
L00025798,U00514,2026-06-24T08:55:29.614648+00:00,10.10.6.196,Transactions,DOWNLOAD,success,Hyderabad,laptop,S240054,
L00025799,U00846,2026-08-02T10:20:03.614656+00:00,10.10.5.186,Profile,DOWNLOAD,success,Hyderabad,desktop,S391414,
L00025800,U00895,2026-07-30T00:53:24.614665+00:00,10.10.18.134,Transactions,READ,success,Ahmedabad,laptop,S525183,
L00025801,U00456,2026-07-31T05:58:49.614673+00:00,10.10.17.197,Dashboard,DOWNLOAD,success,Pune,laptop,S895991,
L00025802,U00409,2026-07-01T15:05:14.614681+00:00,10.10.2.32,Dashboard,READ,success,Hyderabad,laptop,S447495,
L00025803,U00632,2026-08-04T04:55:57.614688+00:00,10.10.18.68,Transactions,VIEW,success,Ahmedabad,tablet,S298135,
L00025804,U00086,2026-07-03T07:25:17.614696+00:00,10.10.1.138,Documents,DOWNLOAD,success,Ahmedabad,desktop,S618268,
L00025805,U00695,2026-08-22T10:12:08.614704+00:00,10.10.3.226,Profile,READ,success,Ahmedabad,mobile,S172883,
L00025806,U00994,2026-08-19T23:51:54.614714+00:00,10.10.20.70,Reports,DOWNLOAD,success,Mumbai,laptop,S327978,
L00025807,U00861,2026-06-25T02:51:37.614725+00:00,10.10.9.105,Documents,DOWNLOAD,success,Pune,mobile,S139368,
L00025808,U00621,2026-07-31T20:13:13.614733+00:00,10.10.4.252,Dashboard,READ,success,Delhi,mobile,S415485,
L00025809,U00899,2026-07-01T05:59:03.614741+00:00,10.10.6.178,Transactions,VIEW,success,Chennai,mobile,S825902,
L00025810,U00365,2026-08-09T07:56:29.614749+00:00,10.10.19.27,Transactions,READ,success,Ahmedabad,mobile,S399216,
L00025811,U00499,2026-08-04T07:03:43.614757+00:00,10.10.14.153,Documents,READ,success,Ahmedabad,mobile,S812386,
L00025812,U00602,2026-08-15T14:49:44.614764+00:00,10.10.17.178,Dashboard,VIEW,success,Chennai,desktop,S402541,
L00025813,U00066,2026-07-19T14:19:11.614772+00:00,10.10.3.114,Reports,READ,success,Hyderabad,tablet,S561671,
L00025814,U00041,2026-08-01T14:43:07.614780+00:00,10.10.4.57,Profile,VIEW,success,Delhi,mobile,S654777,
L00025815,U00607,2026-06-18T10:29:51.614788+00:00,10.10.5.222,Profile,READ,success,Chennai,desktop,S652923,
L00025816,U00904,2026-08-18T22:18:27.614799+00:00,10.10.5.78,Dashboard,DOWNLOAD,success,Mumbai,tablet,S517867,
L00025817,U00426,2026-07-13T15:22:00.614829+00:00,10.10.16.35,Dashboard,DOWNLOAD,success,Mumbai,tablet,S880850,
L00025818,U00707,2026-08-19T19:52:42.614838+00:00,10.10.1.193,Profile,DOWNLOAD,success,Bangalore,mobile,S694786,
L00025819,U00899,2026-06-09T08:14:05.614846+00:00,10.10.16.62,Documents,VIEW,success,Chennai,laptop,S572099,
L00025820,U00852,2026-07-03T18:23:32.614853+00:00,10.10.19.132,Documents,READ,success,Pune,laptop,S151104,
L00025821,U00766,2026-07-01T12:10:27.614863+00:00,10.10.20.104,Documents,READ,success,Mumbai,laptop,S966145,
L00025822,U00369,2026-07-11T12:23:29.614872+00:00,10.10.18.82,Transactions,VIEW,success,Kolkata,mobile,S865049,
L00025823,U00040,2026-08-20T05:48:31.614880+00:00,10.10.1.151,Dashboard,READ,success,Ahmedabad,laptop,S672005,
L00025824,U00590,2026-06-09T01:16:26.614888+00:00,10.10.13.201,Transactions,DOWNLOAD,success,Kolkata,laptop,S403428,
L00025825,U00191,2026-08-14T18:18:21.614896+00:00,10.10.2.52,Dashboard,DOWNLOAD,success,Delhi,laptop,S101103,
L00025826,U00551,2026-08-13T17:40:09.614906+00:00,10.10.10.216,Profile,DOWNLOAD,success,Hyderabad,tablet,S771648,
L00025827,U00642,2026-08-16T00:48:49.614914+00:00,10.10.16.4,Dashboard,DOWNLOAD,success,Pune,laptop,S830008,
L00025828,U00101,2026-08-06T11:28:20.614923+00:00,10.10.20.172,Documents,VIEW,success,Hyderabad,laptop,S912804,
L00025829,U00098,2026-06-14T12:48:45.614931+00:00,10.10.2.217,Dashboard,DOWNLOAD,success,Bangalore,desktop,S542003,
L00025830,U00014,2026-08-18T05:18:03.614939+00:00,10.10.14.70,Dashboard,DOWNLOAD,success,Mumbai,desktop,S646280,
L00025831,U00460,2026-07-19T12:01:02.614946+00:00,10.10.10.227,Documents,READ,success,Ahmedabad,laptop,S272441,
L00025832,U00235,2026-08-25T21:33:48.614954+00:00,10.10.12.50,Profile,DOWNLOAD,success,Delhi,desktop,S642692,
L00025833,U00633,2026-06-25T09:09:32.614962+00:00,10.10.20.205,Dashboard,READ,success,Pune,laptop,S810627,
L00025834,U00044,2026-08-13T16:19:04.614970+00:00,10.10.9.226,Dashboard,DOWNLOAD,success,Bangalore,mobile,S887935,
L00025835,U00337,2026-08-08T23:34:53.614977+00:00,10.10.5.25,Reports,READ,success,Kolkata,mobile,S213130,
L00025836,U00936,2026-06-18T19:14:36.614987+00:00,10.10.2.149,Profile,READ,success,Mumbai,mobile,S662519,
L00025837,U00207,2026-06-28T17:14:49.614995+00:00,10.10.3.225,Profile,DOWNLOAD,success,Ahmedabad,mobile,S550255,
L00025838,U00334,2026-09-03T12:36:55.615005+00:00,10.10.16.190,Transactions,VIEW,success,Delhi,laptop,S114082,
L00025839,U00115,2026-06-11T18:03:32.615014+00:00,10.10.14.126,Dashboard,DOWNLOAD,success,Pune,mobile,S225691,
L00025840,U00276,2026-06-09T05:26:43.615022+00:00,10.10.5.98,Profile,READ,success,Bangalore,tablet,S944364,
L00025841,U00346,2026-07-09T17:28:19.615030+00:00,10.10.7.42,Transactions,VIEW,success,Delhi,laptop,S850197,
L00025842,U00198,2026-08-05T16:48:40.615038+00:00,10.10.14.13,Reports,VIEW,success,Mumbai,laptop,S846340,
L00025843,U00418,2026-07-25T21:01:09.615046+00:00,10.10.11.253,Profile,VIEW,success,Hyderabad,mobile,S405514,
L00025844,U00153,2026-08-08T01:06:15.615054+00:00,10.10.19.89,Transactions,READ,success,Chennai,mobile,S435467,
L00025845,U00308,2026-06-15T00:18:21.615062+00:00,10.10.20.94,Dashboard,READ,success,Hyderabad,mobile,S620402,
L00025846,U00371,2026-07-21T04:26:07.615072+00:00,10.10.7.131,Dashboard,VIEW,success,Chennai,tablet,S594609,
L00025847,U00825,2026-08-27T06:31:33.615080+00:00,10.10.5.192,Documents,DOWNLOAD,success,Hyderabad,laptop,S605779,
L00025848,U00225,2026-09-03T15:13:35.615088+00:00,10.10.14.94,Transactions,VIEW,success,Kolkata,laptop,S191801,
L00025849,U00510,2026-08-17T14:25:00.615096+00:00,10.10.9.87,Profile,READ,success,Kolkata,mobile,S770041,
L00025850,U00731,2026-07-12T07:55:31.615114+00:00,10.10.19.186,Reports,READ,success,Delhi,mobile,S203263,
L00025851,U00622,2026-06-28T01:59:16.615127+00:00,10.10.20.87,Profile,DOWNLOAD,success,Pune,desktop,S504205,
L00025852,U00336,2026-06-16T20:01:46.615139+00:00,10.10.19.11,Profile,DOWNLOAD,success,Hyderabad,mobile,S443483,
L00025853,U00624,2026-07-23T04:51:59.615151+00:00,10.10.5.213,Dashboard,READ,success,Hyderabad,tablet,S689797,
L00025854,U00052,2026-06-27T07:27:24.615160+00:00,10.10.7.18,Profile,READ,success,Bangalore,desktop,S106851,
L00025855,U00461,2026-08-14T07:22:55.615168+00:00,10.10.4.232,Dashboard,VIEW,success,Hyderabad,desktop,S553874,
L00025856,U00341,2026-09-04T16:26:22.615178+00:00,10.10.5.98,Reports,VIEW,success,Pune,mobile,S965953,
L00025857,U00024,2026-06-29T23:02:44.615187+00:00,10.10.2.129,Transactions,VIEW,success,Pune,desktop,S902994,
L00025858,U00631,2026-06-24T16:42:19.615194+00:00,10.10.13.121,Reports,READ,success,Pune,laptop,S203912,
L00025859,U00936,2026-06-09T01:12:19.615205+00:00,10.10.7.11,Dashboard,DOWNLOAD,success,Mumbai,mobile,S601977,
L00025860,U00951,2026-06-26T19:38:03.615213+00:00,10.10.18.103,Dashboard,READ,success,Chennai,tablet,S530233,
L00025861,U00882,2026-08-14T02:10:00.615222+00:00,10.10.9.145,Documents,DOWNLOAD,success,Kolkata,desktop,S414895,
L00025862,U00415,2026-06-25T08:02:54.615230+00:00,10.10.9.144,Documents,READ,success,Hyderabad,laptop,S123952,
L00025863,U00917,2026-07-16T04:07:16.615238+00:00,10.10.20.252,Dashboard,VIEW,success,Chennai,mobile,S252315,
L00025864,U00766,2026-08-23T05:36:53.615246+00:00,10.10.6.3,Documents,VIEW,success,Mumbai,desktop,S980338,
L00025865,U00517,2026-07-21T13:39:20.615253+00:00,10.10.10.74,Reports,VIEW,success,Pune,desktop,S879065,
L00025866,U00127,2026-07-29T13:51:51.615263+00:00,10.10.12.57,Documents,READ,success,Bangalore,desktop,S301284,
L00025867,U00718,2026-07-03T05:32:02.615272+00:00,10.10.4.158,Dashboard,DOWNLOAD,success,Pune,mobile,S988458,
L00025868,U00679,2026-07-14T06:36:45.615279+00:00,10.10.14.145,Reports,READ,success,Mumbai,laptop,S662482,
L00025869,U00101,2026-07-15T10:37:09.615287+00:00,10.10.3.207,Dashboard,VIEW,success,Hyderabad,laptop,S736794,
L00025870,U00171,2026-07-08T14:44:29.615294+00:00,10.10.15.217,Documents,VIEW,success,Pune,laptop,S402989,
L00025871,U00118,2026-06-13T00:31:12.615302+00:00,10.10.12.230,Transactions,VIEW,success,Bangalore,desktop,S502815,
L00025872,U00161,2026-08-28T03:21:14.615313+00:00,10.10.20.101,Documents,VIEW,success,Delhi,tablet,S259208,
L00025873,U00061,2026-07-30T22:36:12.615321+00:00,10.10.13.128,Reports,DOWNLOAD,success,Kolkata,tablet,S735931,
L00025874,U00328,2026-08-22T18:17:08.615328+00:00,10.10.9.159,Dashboard,DOWNLOAD,success,Pune,desktop,S233019,
L00025875,U00858,2026-07-27T00:49:41.615336+00:00,10.10.4.8,Transactions,VIEW,success,Hyderabad,laptop,S742595,
L00025876,U00448,2026-08-21T06:14:23.615346+00:00,10.10.4.51,Profile,DOWNLOAD,success,Ahmedabad,desktop,S382312,
L00025877,U00309,2026-07-07T12:55:50.615354+00:00,10.10.12.4,Documents,DOWNLOAD,success,Kolkata,laptop,S768329,
L00025878,U00546,2026-08-09T08:42:41.615361+00:00,10.10.2.16,Documents,READ,success,Kolkata,desktop,S621523,
L00025879,U00369,2026-06-27T00:20:39.615369+00:00,10.10.12.172,Documents,READ,success,Kolkata,tablet,S457928,
L00025880,U00769,2026-06-20T00:18:22.615379+00:00,10.10.9.143,Transactions,READ,success,Mumbai,tablet,S855500,
L00025881,U00556,2026-07-02T00:52:50.615387+00:00,10.10.17.197,Profile,DOWNLOAD,success,Bangalore,laptop,S990840,
L00025882,U00684,2026-07-16T21:55:58.615395+00:00,10.10.4.197,Reports,READ,success,Mumbai,tablet,S198515,
L00025883,U00196,2026-08-17T21:29:43.615403+00:00,10.10.10.111,Dashboard,DOWNLOAD,success,Kolkata,laptop,S271997,
L00025884,U00144,2026-07-25T01:08:32.615410+00:00,10.10.19.207,Profile,DOWNLOAD,success,Pune,mobile,S667392,
L00025885,U00682,2026-06-13T09:48:16.615418+00:00,10.10.7.119,Transactions,DOWNLOAD,success,Mumbai,desktop,S561919,
L00025886,U00594,2026-07-19T03:26:29.615429+00:00,10.10.6.8,Documents,VIEW,success,Pune,laptop,S773707,
L00025887,U00181,2026-09-03T21:57:55.615437+00:00,10.10.20.19,Documents,DOWNLOAD,success,Chennai,desktop,S513351,
L00025888,U00165,2026-08-28T13:20:59.615445+00:00,10.10.1.202,Dashboard,READ,success,Ahmedabad,mobile,S407310,
L00025889,U00142,2026-06-24T05:52:46.615454+00:00,10.10.11.252,Reports,READ,success,Mumbai,laptop,S633196,
L00025890,U00797,2026-07-19T13:56:26.615461+00:00,10.10.19.94,Dashboard,VIEW,success,Chennai,mobile,S156379,
L00025891,U00835,2026-08-24T16:44:36.615469+00:00,10.10.12.205,Dashboard,VIEW,success,Ahmedabad,laptop,S267474,
L00025892,U00539,2026-08-19T13:52:56.615477+00:00,10.10.3.204,Reports,READ,success,Ahmedabad,tablet,S606924,
L00025893,U00508,2026-08-15T13:28:23.615488+00:00,10.10.13.12,Dashboard,DOWNLOAD,success,Ahmedabad,laptop,S105788,
L00025894,U00335,2026-08-08T22:21:05.615496+00:00,10.10.15.251,Reports,VIEW,success,Pune,tablet,S189556,
L00025895,U00848,2026-08-30T14:43:07.615505+00:00,10.10.12.232,Dashboard,READ,success,Mumbai,laptop,S116821,
L00025896,U00036,2026-06-16T10:11:20.615515+00:00,10.10.16.89,Profile,READ,success,Delhi,mobile,S370877,
L00025897,U00205,2026-07-20T04:04:09.615524+00:00,10.10.3.79,Reports,READ,success,Hyderabad,desktop,S144546,
L00025898,U00100,2026-07-31T17:28:06.615532+00:00,10.10.7.33,Documents,DOWNLOAD,success,Pune,mobile,S954999,
L00025899,U00572,2026-07-25T19:45:38.615540+00:00,10.10.18.133,Dashboard,VIEW,success,Ahmedabad,tablet,S690649,
L00025900,U00161,2026-09-03T14:36:51.615547+00:00,10.10.14.197,Dashboard,READ,success,Delhi,mobile,S851235,
L00025901,U00272,2026-08-10T21:57:36.615554+00:00,10.10.8.132,Reports,READ,success,Ahmedabad,desktop,S732984,
L00025902,U00772,2026-08-31T03:56:25.615569+00:00,10.10.4.50,Transactions,READ,success,Chennai,mobile,S333342,
L00025903,U00317,2026-07-04T05:13:22.615577+00:00,10.10.12.225,Reports,VIEW,success,Bangalore,desktop,S261384,
L00025904,U00437,2026-06-08T11:36:19.615585+00:00,10.10.11.43,Documents,VIEW,success,Chennai,tablet,S892765,
L00025905,U00236,2026-06-24T19:54:20.615592+00:00,10.10.15.100,Dashboard,DOWNLOAD,success,Mumbai,laptop,S497807,
L00025906,U00490,2026-09-05T10:33:18.615603+00:00,10.10.20.6,Transactions,READ,success,Ahmedabad,laptop,S175535,
L00025907,U00352,2026-07-11T12:25:22.615611+00:00,10.10.18.145,Profile,READ,success,Bangalore,laptop,S150392,
L00025908,U00362,2026-08-22T02:37:22.615619+00:00,10.10.16.46,Transactions,DOWNLOAD,success,Bangalore,desktop,S705608,
L00025909,U00935,2026-08-25T09:07:27.615626+00:00,10.10.17.6,Transactions,DOWNLOAD,success,Mumbai,laptop,S533194,
L00025910,U00336,2026-07-08T21:22:25.615634+00:00,10.10.14.135,Transactions,VIEW,success,Hyderabad,tablet,S192835,
L00025911,U00439,2026-08-01T09:04:12.615642+00:00,10.10.16.96,Reports,READ,success,Pune,desktop,S486418,
L00025912,U00611,2026-06-22T20:06:48.615650+00:00,10.10.8.160,Profile,DOWNLOAD,success,Bangalore,mobile,S904428,
L00025913,U00125,2026-07-03T05:57:59.615658+00:00,10.10.16.198,Dashboard,READ,success,Pune,desktop,S976713,
L00025914,U00572,2026-06-11T22:29:15.615665+00:00,10.10.1.69,Dashboard,READ,success,Ahmedabad,desktop,S851795,
L00025915,U00952,2026-06-12T09:51:40.615674+00:00,10.10.9.78,Documents,READ,success,Mumbai,desktop,S867108,
L00025916,U00558,2026-08-15T01:14:21.615683+00:00,10.10.3.197,Dashboard,DOWNLOAD,success,Mumbai,desktop,S419188,
L00025917,U00637,2026-08-24T11:11:33.615691+00:00,10.10.8.149,Reports,VIEW,success,Hyderabad,mobile,S198054,
L00025918,U00784,2026-07-27T19:53:45.615699+00:00,10.10.4.166,Reports,READ,success,Kolkata,desktop,S610112,
L00025919,U00131,2026-08-04T13:50:16.615707+00:00,10.10.4.195,Reports,READ,success,Mumbai,laptop,S654606,
L00025920,U00692,2026-08-16T02:14:41.615715+00:00,10.10.5.167,Dashboard,DOWNLOAD,success,Mumbai,mobile,S925783,
L00025921,U00100,2026-08-31T13:53:44.615722+00:00,10.10.19.77,Reports,DOWNLOAD,success,Pune,mobile,S791707,
L00025922,U00423,2026-07-12T17:02:58.615729+00:00,10.10.4.16,Documents,READ,success,Bangalore,desktop,S450292,
L00025923,U00948,2026-06-19T00:08:22.615741+00:00,10.10.1.201,Transactions,DOWNLOAD,success,Chennai,laptop,S338326,
L00025924,U00470,2026-06-30T03:02:22.615750+00:00,10.10.5.80,Documents,READ,success,Bangalore,mobile,S861965,
L00025925,U00532,2026-07-10T08:20:13.615757+00:00,10.10.20.224,Documents,VIEW,success,Mumbai,tablet,S134063,
L00025926,U00221,2026-08-27T19:56:03.615767+00:00,10.10.14.43,Dashboard,READ,success,Chennai,mobile,S385552,
L00025927,U00020,2026-09-01T23:11:08.615775+00:00,10.10.8.24,Transactions,VIEW,success,Chennai,tablet,S259273,
L00025928,U00633,2026-08-09T10:19:13.615782+00:00,10.10.19.132,Dashboard,DOWNLOAD,success,Pune,tablet,S694103,
L00025929,U00760,2026-07-11T09:48:57.615790+00:00,10.10.11.83,Profile,DOWNLOAD,success,Bangalore,laptop,S554254,
L00025930,U00998,2026-07-05T22:56:39.615798+00:00,10.10.9.134,Profile,DOWNLOAD,success,Delhi,laptop,S574017,
L00025931,U00645,2026-06-22T22:36:51.615805+00:00,10.10.4.103,Reports,DOWNLOAD,success,Chennai,mobile,S649753,
L00025932,U00769,2026-06-12T17:17:52.615813+00:00,10.10.4.56,Transactions,READ,success,Mumbai,laptop,S311604,
L00025933,U00627,2026-06-28T00:18:09.615820+00:00,10.10.15.108,Transactions,DOWNLOAD,success,Mumbai,desktop,S114613,
L00025934,U00938,2026-09-05T21:36:28.615828+00:00,10.10.16.102,Reports,VIEW,success,Bangalore,laptop,S492967,
L00025935,U00750,2026-08-08T11:51:48.615836+00:00,10.10.9.131,Documents,READ,success,Delhi,mobile,S761552,
L00025936,U00563,2026-09-01T04:16:16.615846+00:00,10.10.9.14,Transactions,READ,success,Mumbai,mobile,S859973,
L00025937,U00910,2026-09-02T15:48:37.615854+00:00,10.10.10.242,Dashboard,READ,success,Hyderabad,mobile,S809002,
L00025938,U00851,2026-07-06T05:55:06.615863+00:00,10.10.15.35,Reports,DOWNLOAD,success,Kolkata,tablet,S291294,
L00025939,U00386,2026-06-15T22:31:30.615871+00:00,10.10.12.224,Reports,READ,success,Hyderabad,laptop,S112764,
L00025940,U00659,2026-08-03T05:14:15.615878+00:00,10.10.18.2,Documents,DOWNLOAD,success,Pune,desktop,S707806,
L00025941,U00617,2026-08-22T19:41:03.615886+00:00,10.10.3.213,Profile,READ,success,Bangalore,mobile,S770532,
L00025942,U00428,2026-06-14T09:00:43.615894+00:00,10.10.17.73,Documents,DOWNLOAD,success,Hyderabad,mobile,S978312,
L00025943,U00507,2026-06-22T12:17:50.615902+00:00,10.10.5.194,Transactions,VIEW,success,Mumbai,mobile,S617335,
L00025944,U00666,2026-07-23T15:38:13.615912+00:00,10.10.20.46,Transactions,VIEW,success,Chennai,laptop,S173381,
L00025945,U00922,2026-08-02T15:46:46.615920+00:00,10.10.19.45,Transactions,DOWNLOAD,success,Pune,tablet,S904343,
L00025946,U00580,2026-07-12T09:51:35.615930+00:00,10.10.9.198,Profile,DOWNLOAD,success,Delhi,mobile,S894089,
L00025947,U00118,2026-07-10T10:36:53.615938+00:00,10.10.5.238,Profile,READ,success,Bangalore,laptop,S379009,
L00025948,U00608,2026-08-24T06:01:07.615945+00:00,10.10.15.22,Documents,READ,success,Kolkata,laptop,S210600,
L00025949,U00606,2026-08-08T23:04:41.615953+00:00,10.10.4.74,Dashboard,VIEW,success,Chennai,mobile,S217546,
L00025950,U00546,2026-06-25T22:21:59.615961+00:00,10.10.19.68,Dashboard,READ,success,Kolkata,laptop,S997200,
L00025951,U00530,2026-07-17T20:45:13.615969+00:00,10.10.4.76,Transactions,READ,success,Kolkata,laptop,S349562,
L00025952,U00469,2026-08-28T23:17:43.615977+00:00,10.10.15.128,Reports,READ,success,Hyderabad,desktop,S309746,
L00025953,U00563,2026-08-03T14:29:37.615984+00:00,10.10.16.150,Dashboard,DOWNLOAD,success,Mumbai,mobile,S158187,
L00025954,U00791,2026-06-30T23:12:27.615991+00:00,10.10.10.70,Transactions,DOWNLOAD,success,Chennai,tablet,S513499,
L00025955,U00358,2026-06-28T08:17:17.615999+00:00,10.10.7.205,Dashboard,READ,success,Chennai,laptop,S474079,
L00025956,U00733,2026-06-30T12:32:34.616010+00:00,10.10.11.4,Transactions,DOWNLOAD,success,Chennai,tablet,S106432,
L00025957,U00146,2026-07-18T03:24:47.616018+00:00,10.10.8.125,Reports,DOWNLOAD,success,Bangalore,laptop,S470499,
L00025958,U00678,2026-08-16T14:22:25.616026+00:00,10.10.20.156,Transactions,DOWNLOAD,success,Delhi,laptop,S657904,
L00025959,U00105,2026-06-10T11:16:24.616033+00:00,10.10.20.59,Reports,DOWNLOAD,success,Ahmedabad,laptop,S588946,
L00025960,U00541,2026-08-05T07:26:31.616040+00:00,10.10.3.155,Transactions,DOWNLOAD,success,Kolkata,tablet,S693764,
L00025961,U00672,2026-07-08T00:03:50.616048+00:00,10.10.8.42,Documents,DOWNLOAD,success,Ahmedabad,laptop,S264614,
L00025962,U00509,2026-07-30T19:07:54.616055+00:00,10.10.8.30,Profile,DOWNLOAD,success,Chennai,laptop,S707621,
L00025963,U00529,2026-09-05T21:28:51.616063+00:00,10.10.10.172,Transactions,DOWNLOAD,success,Mumbai,laptop,S353401,
L00025964,U00412,2026-07-29T00:52:56.616070+00:00,10.10.12.152,Dashboard,READ,success,Pune,mobile,S768104,
L00025965,U00863,2026-06-18T18:51:36.616080+00:00,10.10.4.206,Dashboard,VIEW,success,Hyderabad,mobile,S802191,
L00025966,U00429,2026-08-02T02:35:27.616091+00:00,10.10.1.167,Documents,DOWNLOAD,success,Delhi,laptop,S512165,
L00025967,U00829,2026-07-06T10:56:16.616098+00:00,10.10.8.105,Reports,VIEW,success,Hyderabad,tablet,S482428,
L00025968,U00405,2026-08-31T13:39:54.616117+00:00,10.10.10.134,Dashboard,READ,success,Bangalore,tablet,S184962,
L00025969,U00810,2026-08-15T14:00:17.616129+00:00,10.10.5.39,Profile,READ,success,Ahmedabad,tablet,S427413,
L00025970,U00939,2026-07-02T03:55:04.616141+00:00,10.10.13.220,Transactions,VIEW,success,Bangalore,mobile,S146077,
L00025971,U00656,2026-08-30T07:37:53.616152+00:00,10.10.3.199,Documents,READ,success,Delhi,laptop,S336288,
L00025972,U00162,2026-07-16T05:39:57.616163+00:00,10.10.12.185,Transactions,DOWNLOAD,success,Chennai,mobile,S470356,
L00025973,U00337,2026-09-03T02:42:36.616172+00:00,10.10.16.203,Reports,READ,success,Kolkata,mobile,S566015,
L00025974,U00122,2026-08-25T06:49:44.616180+00:00,10.10.11.210,Transactions,READ,success,Delhi,laptop,S311574,
L00025975,U00535,2026-09-03T07:35:55.616190+00:00,10.10.2.130,Profile,VIEW,success,Delhi,laptop,S188701,
L00025976,U00330,2026-08-07T13:49:46.616201+00:00,10.10.20.224,Documents,DOWNLOAD,success,Hyderabad,mobile,S915772,
L00025977,U00528,2026-07-19T12:26:52.616211+00:00,10.10.1.229,Reports,DOWNLOAD,success,Mumbai,mobile,S433935,
L00025978,U00415,2026-06-12T11:01:15.616218+00:00,10.10.20.66,Profile,VIEW,success,Hyderabad,tablet,S693909,
L00025979,U00196,2026-08-25T08:33:31.616227+00:00,10.10.4.5,Transactions,VIEW,success,Kolkata,laptop,S107812,
L00025980,U00412,2026-07-25T16:29:00.616235+00:00,10.10.16.126,Documents,VIEW,success,Pune,laptop,S879369,
