transaction_code,account_code,transaction_timestamp,amount,currency,merchant,category,location,payment_method,channel,status
T00015819,A001016,2026-08-21T07:52:33.526246+00:00,989.59,INR,MakeMyTrip,Travel,Bangalore,card,mobile,success
T00015820,A000496,2026-09-05T20:05:49.526255+00:00,680.78,INR,Zomato,Food,Mumbai,netbanking,branch,success
T00015821,A000088,2026-07-18T22:17:38.526264+00:00,1678.02,INR,Jio,Utilities,Mumbai,netbanking,mobile,success
T00015822,A001242,2026-09-03T01:38:50.526272+00:00,994.6,INR,Apollo Pharmacy,Healthcare,Chennai,card,online,success
T00015823,A001217,2026-09-04T10:19:23.526281+00:00,1424.92,INR,XYZ Electronics,Electronics,Delhi,upi,branch,success
T00015824,A001241,2026-07-19T05:37:00.526290+00:00,2011.45,INR,Uber,Travel,Mumbai,netbanking,branch,success
T00015825,A000237,2026-08-11T20:04:42.526302+00:00,4794.18,INR,Electricity Board,Utilities,Hyderabad,netbanking,online,success
T00015826,A000466,2026-08-07T05:23:17.526313+00:00,364.7,INR,Amazon,Shopping,Bangalore,netbanking,branch,success
T00015827,A000795,2026-09-01T14:42:10.526323+00:00,1175.78,INR,Udemy,Education,Kolkata,card,mobile,success
T00015828,A000657,2026-08-02T11:48:25.526336+00:00,6133.45,INR,Dominos,Food,Pune,netbanking,mobile,success
T00015829,A000245,2026-07-10T15:24:21.526345+00:00,517.89,INR,Croma,Electronics,Bangalore,upi,mobile,success
T00015830,A001045,2026-06-22T14:40:00.526354+00:00,411.26,INR,Apollo Pharmacy,Healthcare,Hyderabad,upi,branch,success
T00015831,A000238,2026-07-31T15:46:54.526362+00:00,310.21,INR,Coursera,Education,Hyderabad,upi,online,success
T00015832,A000240,2026-06-13T15:36:26.526371+00:00,1730.51,INR,Myntra,Shopping,Mumbai,upi,branch,success
T00015833,A000195,2026-07-12T10:46:55.526382+00:00,2079.12,INR,Reliance Digital,Electronics,Mumbai,netbanking,mobile,success
T00015834,A000543,2026-08-17T01:14:30.526391+00:00,1741.47,INR,Jio,Utilities,Bangalore,card,mobile,success
T00015835,A001207,2026-09-05T17:45:38.526400+00:00,324.86,INR,Swiggy,Food,Mumbai,card,branch,success
T00015836,A001241,2026-06-29T23:18:25.526410+00:00,142.21,INR,Zomato,Food,Mumbai,netbanking,branch,success
T00015837,A000251,2026-09-01T16:59:35.526419+00:00,747.85,INR,MedPlus,Healthcare,Mumbai,netbanking,mobile,success
T00015838,A000791,2026-07-30T21:39:07.526428+00:00,2801.42,INR,Dominos,Food,Chennai,card,online,success
T00015839,A000349,2026-07-22T21:47:34.526436+00:00,2646.26,INR,XYZ Electronics,Electronics,Bangalore,card,branch,success
T00015840,A000701,2026-08-30T12:27:18.526445+00:00,228.33,INR,MakeMyTrip,Travel,Bangalore,card,mobile,success
T00015841,A000377,2026-08-26T11:45:14.526453+00:00,727.89,INR,MedPlus,Healthcare,Bangalore,upi,online,success
T00015842,A001134,2026-07-31T04:51:12.526462+00:00,448.9,INR,MedPlus,Healthcare,Hyderabad,upi,branch,success
T00015843,A001198,2026-08-09T22:13:30.526471+00:00,2300.73,INR,Myntra,Shopping,Mumbai,card,branch,success
T00015844,A000351,2026-07-05T17:50:24.526479+00:00,1353.7,INR,Udemy,Education,Ahmedabad,netbanking,mobile,success
T00015845,A001034,2026-06-11T15:07:12.526488+00:00,3126.66,INR,MedPlus,Healthcare,Delhi,card,branch,success
T00015846,A000633,2026-09-05T05:22:28.526500+00:00,2328.1,INR,Spotify,Entertainment,Ahmedabad,upi,mobile,success
T00015847,A000472,2026-06-30T08:56:02.526509+00:00,2237.18,INR,Netflix,Entertainment,Delhi,netbanking,online,success
T00015848,A001059,2026-06-27T01:19:13.526517+00:00,2085.08,INR,Jio,Utilities,Delhi,upi,online,success
T00015849,A000458,2026-07-11T02:02:03.526526+00:00,2501.97,INR,Amazon,Shopping,Chennai,upi,online,success
T00015850,A000180,2026-08-24T02:48:10.526535+00:00,1514.09,INR,MedPlus,Healthcare,Pune,netbanking,mobile,success
T00015851,A000576,2026-08-29T01:10:32.526544+00:00,5376.56,INR,Spotify,Entertainment,Pune,netbanking,mobile,success
T00015852,A000913,2026-07-30T11:22:52.526553+00:00,5578.14,INR,Amazon,Shopping,Mumbai,card,branch,success
T00015853,A000997,2026-08-05T07:00:00.526561+00:00,3363.83,INR,Myntra,Shopping,Mumbai,card,mobile,success
T00015854,A000950,2026-06-12T05:41:06.526571+00:00,826.7,INR,Swiggy,Food,Hyderabad,upi,branch,success
T00015855,A000608,2026-09-04T05:56:43.526580+00:00,1030.14,INR,XYZ Electronics,Electronics,Delhi,card,online,success
T00015856,A001186,2026-08-16T01:36:08.526592+00:00,3951.98,INR,Udemy,Education,Kolkata,netbanking,mobile,success
T00015857,A001241,2026-08-12T01:55:52.526600+00:00,4020.99,INR,Myntra,Shopping,Mumbai,netbanking,online,success
T00015858,A001167,2026-07-25T14:55:06.526610+00:00,823.76,INR,MakeMyTrip,Travel,Pune,card,mobile,success
T00015859,A001031,2026-07-20T17:42:07.526619+00:00,2276.1,INR,BookMyShow,Entertainment,Pune,netbanking,mobile,success
T00015860,A000378,2026-08-13T18:27:39.526628+00:00,3144.81,INR,Udemy,Education,Bangalore,upi,mobile,success
T00015861,A000138,2026-07-19T17:15:37.526636+00:00,2835.88,INR,Croma,Electronics,Kolkata,netbanking,branch,success
T00015862,A001230,2026-06-27T12:58:46.526645+00:00,889.92,INR,IndiGo,Travel,Mumbai,upi,mobile,success
T00015863,A000004,2026-07-25T06:03:43.526653+00:00,2861.77,INR,Udemy,Education,Bangalore,upi,mobile,success
T00015864,A001104,2026-08-01T15:23:19.526662+00:00,1677.7,INR,Dominos,Food,Kolkata,netbanking,online,success
T00015865,A001235,2026-06-18T20:30:20.526673+00:00,398.9,INR,Udemy,Education,Ahmedabad,netbanking,online,success
T00015866,A000743,2026-06-29T08:37:32.526685+00:00,2291.11,INR,Swiggy,Food,Kolkata,card,branch,success
T00015867,A000635,2026-07-31T18:18:01.526694+00:00,1804.24,INR,Flipkart,Shopping,Mumbai,upi,branch,success
T00015868,A001157,2026-07-14T21:46:20.526703+00:00,3016.99,INR,Reliance Digital,Electronics,Mumbai,netbanking,online,success
T00015869,A000963,2026-07-11T09:11:46.526711+00:00,664.53,INR,MedPlus,Healthcare,Pune,card,branch,success
T00015870,A000063,2026-07-22T12:12:49.526719+00:00,2316.67,INR,BookMyShow,Entertainment,Ahmedabad,upi,mobile,success
T00015871,A000577,2026-06-15T14:38:26.526727+00:00,458.5,INR,IndiGo,Travel,Chennai,upi,online,success
T00015872,A000782,2026-08-29T17:02:18.526737+00:00,597.7,INR,MakeMyTrip,Travel,Hyderabad,card,online,success
T00015873,A001052,2026-06-22T23:35:57.526746+00:00,1397.69,INR,Airtel,Utilities,Hyderabad,netbanking,mobile,success
T00015874,A001137,2026-08-02T10:48:22.526754+00:00,1641.98,INR,Amazon,Shopping,Mumbai,upi,online,success
T00015875,A000976,2026-08-28T07:27:01.526764+00:00,1541.08,INR,Croma,Electronics,Delhi,netbanking,online,success
T00015876,A000458,2026-08-17T13:31:08.526778+00:00,754.11,INR,Reliance Digital,Shopping,Chennai,card,online,success
T00015877,A001164,2026-07-21T09:29:05.526786+00:00,2795.77,INR,Spotify,Entertainment,Delhi,card,branch,success
T00015878,A000029,2026-08-15T10:31:36.526795+00:00,228.95,INR,Spotify,Entertainment,Ahmedabad,card,mobile,success
T00015879,A000317,2026-08-19T16:00:06.526805+00:00,1144.78,INR,Dominos,Food,Bangalore,upi,branch,success
T00015880,A000886,2026-06-23T19:59:00.526814+00:00,1361.93,INR,McDonalds,Food,Delhi,upi,mobile,success
T00015881,A001116,2026-08-16T06:36:20.526824+00:00,517.41,INR,IndiGo,Travel,Ahmedabad,upi,branch,success
T00015882,A000541,2026-06-12T11:52:16.526833+00:00,10365.41,INR,MedPlus,Healthcare,Bangalore,card,mobile,success
T00015883,A000290,2026-06-29T23:26:06.526842+00:00,6100.55,INR,MakeMyTrip,Travel,Delhi,upi,online,success
T00015884,A000209,2026-08-26T02:46:48.526850+00:00,816.46,INR,Netflix,Entertainment,Delhi,upi,online,success
T00015885,A000221,2026-08-22T19:15:37.526859+00:00,1782.25,INR,Swiggy,Food,Chennai,upi,branch,success
T00015886,A000360,2026-06-23T11:11:04.526871+00:00,276.39,INR,Udemy,Education,Kolkata,card,online,success
T00015887,A000751,2026-07-11T17:53:24.526880+00:00,7301.85,INR,Udemy,Education,Ahmedabad,upi,online,success
T00015888,A001064,2026-07-10T05:18:46.526888+00:00,238.03,INR,Coursera,Education,Pune,card,online,success
T00015889,A001030,2026-08-30T21:59:15.526897+00:00,1073.39,INR,Reliance Digital,Electronics,Pune,card,branch,success
T00015890,A000267,2026-08-21T21:34:58.526906+00:00,2198.37,INR,MedPlus,Healthcare,Pune,upi,branch,success
T00015891,A001150,2026-07-01T04:19:43.526916+00:00,991.92,INR,Udemy,Education,Pune,netbanking,online,success
T00015892,A000266,2026-08-30T22:18:46.526924+00:00,1041.94,INR,BookMyShow,Entertainment,Chennai,upi,branch,success
T00015893,A000137,2026-08-31T12:50:52.526934+00:00,971.07,INR,Swiggy,Food,Kolkata,netbanking,branch,success
T00015894,A000436,2026-06-26T23:39:33.526943+00:00,1837.68,INR,Udemy,Education,Kolkata,upi,online,success
T00015895,A000225,2026-07-17T04:15:59.526951+00:00,2486.88,INR,IndiGo,Travel,Ahmedabad,netbanking,branch,success
T00015896,A001079,2026-08-27T05:51:01.526962+00:00,3015.01,INR,Udemy,Education,Ahmedabad,card,online,success
T00015897,A000487,2026-08-04T13:31:58.526974+00:00,2940.26,INR,Uber,Travel,Bangalore,netbanking,mobile,success
T00015898,A000755,2026-08-12T07:03:28.526982+00:00,1011.37,INR,Uber,Travel,Pune,card,mobile,success
T00015899,A000513,2026-09-04T03:16:31.526991+00:00,884.95,INR,Spotify,Entertainment,Hyderabad,upi,mobile,success
T00015900,A000439,2026-08-03T23:12:55.526999+00:00,1341.76,INR,Jio,Utilities,Chennai,upi,online,success
T00015901,A000933,2026-08-15T20:46:35.527008+00:00,347.97,INR,Dominos,Food,Delhi,card,branch,success
T00015902,A000034,2026-06-08T12:45:14.527017+00:00,2042.25,INR,BookMyShow,Entertainment,Chennai,netbanking,branch,success
T00015903,A000902,2026-09-01T16:13:16.527026+00:00,1969.95,INR,MedPlus,Healthcare,Hyderabad,card,branch,success
T00015904,A000302,2026-07-31T06:15:27.527034+00:00,1610.6,INR,Reliance Digital,Shopping,Delhi,card,mobile,success
T00015905,A001187,2026-07-15T08:49:26.527044+00:00,581.02,INR,Dominos,Food,Pune,card,mobile,success
T00015906,A000043,2026-08-06T20:35:17.527055+00:00,926.62,INR,Reliance Digital,Electronics,Chennai,card,branch,success
T00015907,A000346,2026-07-20T11:13:45.527065+00:00,328.57,INR,Myntra,Shopping,Delhi,card,mobile,success
T00015908,A000512,2026-06-18T19:31:33.527074+00:00,1107.4,INR,MedPlus,Healthcare,Ahmedabad,upi,online,success
T00015909,A000858,2026-08-02T18:00:44.527082+00:00,1669.72,INR,MakeMyTrip,Travel,Delhi,upi,branch,success
T00015910,A000656,2026-07-19T02:25:54.527091+00:00,374.5,INR,Zomato,Food,Pune,upi,branch,success
T00015911,A000320,2026-08-07T03:45:32.527100+00:00,2955.63,INR,Jio,Utilities,Bangalore,netbanking,branch,success
T00015912,A000769,2026-07-19T18:11:48.527114+00:00,433.82,INR,Uber,Travel,Ahmedabad,upi,online,success
T00015913,A000325,2026-07-27T10:58:32.527122+00:00,2676.92,INR,Udemy,Education,Bangalore,card,mobile,success
T00015914,A000720,2026-06-26T10:48:59.527131+00:00,707.72,INR,MedPlus,Healthcare,Delhi,netbanking,branch,success
T00015915,A000874,2026-07-29T19:03:39.527139+00:00,1255.8,INR,Coursera,Education,Hyderabad,card,branch,success
T00015916,A000525,2026-07-14T05:04:00.527152+00:00,990.78,INR,MakeMyTrip,Travel,Bangalore,netbanking,online,success
T00015917,A000057,2026-08-14T21:28:19.527162+00:00,608.72,INR,Flipkart,Shopping,Bangalore,card,online,success
T00015918,A000469,2026-09-01T13:43:32.527172+00:00,3360.04,INR,Spotify,Entertainment,Ahmedabad,upi,online,success
T00015919,A000339,2026-07-18T22:57:47.527181+00:00,631.43,INR,MedPlus,Healthcare,Chennai,netbanking,online,success
T00015920,A000706,2026-09-05T21:41:10.527190+00:00,886.04,INR,Udemy,Education,Mumbai,card,branch,success
T00015921,A000659,2026-09-04T17:13:15.527199+00:00,2570.24,INR,Flipkart,Shopping,Delhi,netbanking,mobile,success
T00015922,A000242,2026-07-25T23:22:14.527207+00:00,2269.68,INR,Coursera,Education,Delhi,netbanking,mobile,success
T00015923,A000115,2026-06-19T20:11:10.527220+00:00,2274.54,INR,Flipkart,Shopping,Chennai,netbanking,online,success
T00015924,A000091,2026-08-03T06:31:44.527229+00:00,4460.54,INR,McDonalds,Food,Delhi,upi,branch,success
T00015925,A000572,2026-09-03T04:13:52.527239+00:00,548.26,INR,Udemy,Education,Ahmedabad,card,online,success
T00015926,A001241,2026-08-27T00:49:42.527250+00:00,667.57,INR,Myntra,Shopping,Mumbai,netbanking,mobile,success
T00015927,A001189,2026-08-29T21:13:36.527261+00:00,7603.95,INR,McDonalds,Food,Chennai,upi,mobile,success
T00015928,A000855,2026-08-17T20:16:47.527271+00:00,1299.05,INR,Reliance Digital,Shopping,Hyderabad,card,mobile,success
T00015929,A000287,2026-08-21T09:11:35.527282+00:00,3062.71,INR,Dominos,Food,Chennai,netbanking,online,success
T00015930,A001054,2026-09-04T04:49:02.527291+00:00,1669.11,INR,Ola,Travel,Bangalore,netbanking,mobile,success
T00015931,A000326,2026-08-29T21:13:47.527299+00:00,2572.2,INR,Airtel,Utilities,Kolkata,netbanking,mobile,success
T00015932,A000786,2026-08-18T22:00:02.527308+00:00,1780.56,INR,XYZ Electronics,Electronics,Pune,upi,mobile,success
T00015933,A000695,2026-07-28T13:51:55.527316+00:00,701.54,INR,MakeMyTrip,Travel,Kolkata,upi,mobile,success
T00015934,A000174,2026-07-24T18:38:19.527325+00:00,559.1,INR,Uber,Travel,Chennai,card,mobile,success
T00015935,A000943,2026-09-02T22:17:35.527334+00:00,331.52,INR,Apollo Pharmacy,Healthcare,Ahmedabad,card,online,success
T00015936,A000641,2026-07-11T18:47:07.527345+00:00,1085.59,INR,Croma,Electronics,Mumbai,upi,branch,success
T00015937,A000632,2026-07-20T01:17:51.527354+00:00,382.53,INR,MedPlus,Healthcare,Chennai,netbanking,online,success
T00015938,A000423,2026-07-19T19:56:26.527362+00:00,368.42,INR,MedPlus,Healthcare,Kolkata,card,mobile,success
T00015939,A000444,2026-06-25T21:41:02.527371+00:00,1661.31,INR,Myntra,Shopping,Delhi,upi,online,success
T00015940,A000310,2026-07-11T16:20:31.527379+00:00,566.36,INR,Zomato,Food,Bangalore,upi,mobile,success
T00015941,A000808,2026-07-07T08:46:59.527387+00:00,1629.26,INR,Croma,Electronics,Pune,card,branch,success
T00015942,A000400,2026-07-18T10:38:38.527396+00:00,765.53,INR,Reliance Digital,Electronics,Pune,netbanking,mobile,success
T00015943,A001178,2026-06-19T04:25:10.527404+00:00,1266.13,INR,Udemy,Education,Bangalore,upi,mobile,success
T00015944,A000611,2026-07-28T01:54:28.527413+00:00,1379.8,INR,Udemy,Education,Bangalore,card,branch,success
T00015945,A000430,2026-08-26T20:38:02.527422+00:00,2330.6,INR,IndiGo,Travel,Hyderabad,netbanking,online,success
T00015946,A000558,2026-08-07T08:56:19.527433+00:00,3193.46,INR,Electricity Board,Utilities,Pune,netbanking,mobile,success
T00015947,A000457,2026-07-26T16:53:18.527442+00:00,1344.09,INR,Zomato,Food,Chennai,card,online,success
T00015948,A000030,2026-07-26T15:30:04.527451+00:00,764.17,INR,IndiGo,Travel,Pune,card,mobile,success
T00015949,A000182,2026-07-02T15:18:28.527461+00:00,1295.32,INR,Amazon,Shopping,Bangalore,upi,mobile,success
T00015950,A000004,2026-08-12T10:22:15.527470+00:00,2557.21,INR,Croma,Electronics,Bangalore,netbanking,branch,success
T00015951,A000043,2026-06-19T07:37:20.527478+00:00,1296.93,INR,Dominos,Food,Chennai,upi,online,success
T00015952,A000329,2026-08-21T01:35:25.527487+00:00,2045.78,INR,Apollo Pharmacy,Healthcare,Mumbai,netbanking,mobile,success
T00015953,A000845,2026-08-27T07:52:19.527496+00:00,711.28,INR,Coursera,Education,Pune,upi,online,success
T00015954,A000342,2026-06-29T04:35:01.527505+00:00,1435.82,INR,BookMyShow,Entertainment,Kolkata,netbanking,branch,success
T00015955,A001158,2026-08-14T07:46:20.527514+00:00,1956.51,INR,Reliance Digital,Electronics,Kolkata,card,branch,success
T00015956,A001221,2026-07-24T09:26:50.527526+00:00,1787.67,INR,Spotify,Entertainment,Ahmedabad,upi,mobile,success
T00015957,A000161,2026-08-30T10:22:50.527536+00:00,616.79,INR,MedPlus,Healthcare,Ahmedabad,upi,mobile,success
T00015958,A000124,2026-08-21T05:44:35.527544+00:00,224.23,INR,Croma,Electronics,Hyderabad,netbanking,online,success
T00015959,A000290,2026-08-07T22:55:32.527553+00:00,10268.97,INR,Amazon,Shopping,Delhi,netbanking,branch,success
T00015960,A000372,2026-06-18T21:47:07.527561+00:00,289.59,INR,Coursera,Education,Kolkata,upi,mobile,success
T00015961,A001038,2026-08-07T03:31:37.527572+00:00,1154.61,INR,Swiggy,Food,Ahmedabad,card,branch,success
T00015962,A001078,2026-08-05T18:46:49.527581+00:00,1709.35,INR,Flipkart,Shopping,Hyderabad,upi,mobile,success
T00015963,A000034,2026-08-17T16:24:07.527589+00:00,1228.89,INR,Netflix,Entertainment,Chennai,card,online,success
T00015964,A000178,2026-07-15T18:24:35.527597+00:00,795.36,INR,Electricity Board,Utilities,Mumbai,card,online,success
T00015965,A001019,2026-07-20T06:13:45.527606+00:00,920.0,INR,Myntra,Shopping,Chennai,upi,mobile,success
T00015966,A001208,2026-08-20T05:00:59.527617+00:00,1848.89,INR,Flipkart,Shopping,Mumbai,netbanking,branch,success
T00015967,A000582,2026-07-09T21:57:04.527626+00:00,2889.48,INR,Flipkart,Shopping,Pune,upi,branch,success
T00015968,A000841,2026-06-10T00:40:01.527634+00:00,5027.53,INR,IndiGo,Travel,Kolkata,upi,mobile,success
T00015969,A000204,2026-08-16T09:47:24.527642+00:00,2419.84,INR,Croma,Electronics,Chennai,netbanking,mobile,success
T00015970,A000952,2026-08-05T00:32:25.527650+00:00,790.3,INR,XYZ Electronics,Electronics,Pune,netbanking,mobile,success
T00015971,A001141,2026-09-05T08:56:31.527659+00:00,817.28,INR,Zomato,Food,Bangalore,card,branch,success
T00015972,A000769,2026-07-08T20:47:03.527667+00:00,1679.12,INR,MedPlus,Healthcare,Ahmedabad,card,mobile,success
T00015973,A000760,2026-07-14T19:11:38.527676+00:00,1835.82,INR,BookMyShow,Entertainment,Ahmedabad,netbanking,branch,success
T00015974,A000287,2026-06-30T18:11:00.527684+00:00,1225.51,INR,Dominos,Food,Chennai,upi,branch,success
T00015975,A000438,2026-09-02T10:19:13.527693+00:00,2497.64,INR,BookMyShow,Entertainment,Chennai,card,online,success
T00015976,A000643,2026-07-23T21:18:36.527704+00:00,465.0,INR,Netflix,Entertainment,Ahmedabad,netbanking,branch,success
T00015977,A000287,2026-08-21T18:29:30.527713+00:00,1818.35,INR,MedPlus,Healthcare,Chennai,netbanking,mobile,success
T00015978,A001246,2026-08-17T18:40:18.527722+00:00,3436.84,INR,Swiggy,Food,Delhi,card,mobile,success
T00015979,A000579,2026-07-19T15:53:32.527732+00:00,1186.35,INR,Coursera,Education,Kolkata,card,mobile,success
T00015980,A000455,2026-08-21T10:53:01.527741+00:00,1589.74,INR,Spotify,Entertainment,Chennai,card,mobile,success
T00015981,A000427,2026-07-15T02:46:32.527750+00:00,5125.7,INR,McDonalds,Food,Delhi,card,branch,success
T00015982,A001030,2026-07-27T18:16:43.527759+00:00,3723.26,INR,Croma,Electronics,Pune,card,branch,success
T00015983,A001172,2026-08-18T00:21:13.527766+00:00,2437.85,INR,McDonalds,Food,Pune,upi,online,success
T00015984,A000844,2026-08-06T15:52:09.527775+00:00,2320.74,INR,Uber,Travel,Delhi,card,branch,success
T00015985,A000517,2026-07-30T05:58:15.527784+00:00,1551.69,INR,Netflix,Entertainment,Kolkata,upi,online,success
T00015986,A000469,2026-06-08T08:00:00.527795+00:00,2567.57,INR,MedPlus,Healthcare,Ahmedabad,netbanking,online,success
T00015987,A000717,2026-06-16T19:54:27.527805+00:00,298.8,INR,Jio,Utilities,Delhi,upi,mobile,success
T00015988,A000008,2026-06-26T14:13:18.527815+00:00,737.01,INR,Myntra,Shopping,Kolkata,card,mobile,success
T00015989,A000409,2026-08-24T04:54:04.527824+00:00,1261.32,INR,Coursera,Education,Hyderabad,netbanking,mobile,success
T00015990,A000999,2026-07-01T22:44:15.527833+00:00,2155.93,INR,McDonalds,Food,Pune,card,online,success
T00015991,A001164,2026-07-28T21:57:52.527842+00:00,1117.78,INR,McDonalds,Food,Delhi,netbanking,online,success
T00015992,A001080,2026-08-06T17:23:36.527854+00:00,1010.59,INR,McDonalds,Food,Ahmedabad,card,online,success
T00015993,A000865,2026-08-11T10:37:24.527863+00:00,394.75,INR,Electricity Board,Utilities,Bangalore,upi,branch,success
T00015994,A000556,2026-07-09T05:05:23.527871+00:00,360.11,INR,MedPlus,Healthcare,Ahmedabad,upi,branch,success
T00015995,A001221,2026-07-29T14:31:30.527881+00:00,1489.45,INR,MedPlus,Healthcare,Ahmedabad,upi,branch,success
T00015996,A000554,2026-07-05T18:35:17.527897+00:00,3328.04,INR,Flipkart,Shopping,Kolkata,netbanking,online,success
